Fight_ID,Location_ID,Brand_ID,PPV_ID,Championship_ID,FightType_ID,Season_ID,Month,Week,Contender_Indicator
3241,64,2,,,1,7,3,2,Y
3242,40,3,,,1,7,3,2,
3243,40,3,,,12,7,3,2,Y
3244,40,3,,,1,7,3,2,
3245,40,3,,,1,7,3,2,Y
3246,40,3,,,1,7,3,2,Y
3247,16,1,,,1,7,3,3,
3248,16,1,,,1,7,3,3,
3249,16,1,,,2,7,3,3,Y
3250,16,1,,,1,7,3,3,Y
3251,16,1,,,1,7,3,3,Y
3252,4,2,,,1,7,3,3,
3253,4,2,,,1,7,3,3,
3254,4,2,,,1,7,3,3,
3255,4,2,,,1,7,3,3,Y
3256,4,2,,,1,7,3,3,Y
3257,5,3,,,1,7,3,3,
3258,5,3,,,1,7,3,3,
3259,5,3,,,1,7,3,3,
3260,5,3,,,1,7,3,3,Y
3261,5,3,,,1,7,3,3,Y
3262,5,3,,,1,7,3,3,
3263,88,,3,2,5,7,3,4,
3264,88,,3,9,5,7,3,4,
3265,88,,3,5,5,7,3,4,
3266,88,,3,3,4,7,3,4,
3267,88,,3,8,5,7,3,4,
3268,88,,3,6,6,7,3,4,
3269,88,,3,11,12,7,3,4,
3270,88,,3,1,5,7,3,4,
3271,88,,3,7,5,7,3,4,
3272,88,,3,4,5,7,3,4,
3273,88,,3,4,5,7,3,4,
3274,88,,3,10,5,7,3,4,
3275,9,1,,,1,7,4,1,
3276,9,1,,,1,7,4,1,
3277,9,1,,,1,7,4,1,Y
3278,9,1,,,1,7,4,1,
3279,9,1,,,1,7,4,1,
3280,7,2,,,1,7,4,1,
3281,7,2,,,1,7,4,1,
3282,7,2,,,1,7,4,1,
3283,7,2,,,1,7,4,1,
3284,7,2,,,1,7,4,1,Y
3285,8,3,,,1,7,4,1,
3286,8,3,,,1,7,4,1,
3287,8,3,,,1,7,4,1,
3288,8,3,,,1,7,4,1,
3289,8,3,,,1,7,4,1,Y
3290,12,1,,,1,7,4,2,
3291,12,1,,,12,7,4,2,Y
3292,12,1,,,1,7,4,2,
3293,12,1,,,1,7,4,2,
3294,12,1,,,1,7,4,2,Y
3295,10,2,,,1,7,4,2,
3296,10,2,,,1,7,4,2,
3297,10,2,,,1,7,4,2,
3298,10,2,,,1,7,4,2,
3299,10,2,,,1,7,4,2,Y
3300,11,3,,,1,7,4,2,
3301,11,3,,,1,7,4,2,
3302,11,3,,,1,7,4,2,
3303,11,3,,,1,7,4,2,
3304,11,3,,,1,7,4,2,Y
3305,18,1,,,1,7,4,3,
3306,18,1,,,2,7,4,3,Y
3307,18,1,,,1,7,4,3,
3308,18,1,,,1,7,4,3,
3309,18,1,,,1,7,4,3,
3310,15,2,,,1,7,4,3,
3311,15,2,,,1,7,4,3,
3312,15,2,,,1,7,4,3,
3313,15,2,,,1,7,4,3,
3314,15,2,,,2,7,4,3,Y
3315,17,3,,,1,7,4,3,
3316,17,3,,,1,7,4,3,
3317,17,3,,,1,7,4,3,
3318,17,3,,,1,7,4,3,
3319,17,3,,,1,7,4,3,Y
3320,62,,4,2,1,7,4,4,
3321,62,,4,6,2,7,4,4,
3322,62,,4,8,1,7,4,4,
3323,62,,4,3,2,7,4,4,
3324,62,,4,5,1,7,4,4,
3325,62,,4,9,1,7,4,4,
3326,62,,4,11,12,7,4,4,
3327,62,,4,,9,7,4,4,
3328,62,,4,,9,7,4,4,
3329,62,,4,,9,7,4,4,
3330,62,,4,7,1,7,4,4,
3331,62,,4,4,1,7,4,4,
3332,62,,4,1,1,7,4,4,
3333,23,1,,,1,7,5,1,
3334,23,1,,,1,7,5,1,
3335,23,1,,,1,7,5,1,
3336,23,1,,,1,7,5,1,
3337,23,1,,,2,7,5,1,Y
3338,19,2,,,1,7,5,1,
3339,19,2,,,1,7,5,1,
3340,19,2,,,1,7,5,1,
3341,19,2,,,1,7,5,1,
3342,19,2,,,1,7,5,1,Y
3343,21,3,,,1,7,5,1,
3344,21,3,,,1,7,5,1,
3345,21,3,,,1,7,5,1,
3346,21,3,,,1,7,5,1,
3347,21,3,,,1,7,5,1,Y
3348,32,1,,,1,7,5,2,
3349,32,1,,,1,7,5,2,
3350,32,1,,,1,7,5,2,
3351,32,1,,,1,7,5,2,
3352,32,1,,,1,7,5,2,Y
3353,30,2,,,1,7,5,2,
3354,30,2,,,1,7,5,2,
3355,30,2,,,12,7,5,2,Y
3356,30,2,,,1,7,5,2,
3357,30,2,,,4,7,5,2,Y
3358,31,3,,,1,7,5,2,
3359,31,3,,,1,7,5,2,
3360,31,3,,,1,7,5,2,
3361,31,3,,,1,7,5,2,
3362,31,3,,,1,7,5,2,Y
3363,33,1,,,1,7,5,3,
3364,33,1,,,1,7,5,3,
3365,33,1,,,1,7,5,3,
3366,33,1,,,1,7,5,3,
3367,33,1,,,1,7,5,3,Y
3368,34,2,,,1,7,5,3,
3369,34,2,,,1,7,5,3,
3370,34,2,,,1,7,5,3,
3371,34,2,,,1,7,5,3,
3372,34,2,,,1,7,5,3,Y
3373,37,3,,,1,7,5,3,
3374,37,3,,,1,7,5,3,
3375,37,3,,,1,7,5,3,
3376,37,3,,,1,7,5,3,
3377,37,3,,,1,7,5,3,Y
3378,27,,5,5,1,7,5,4,
3379,27,,5,8,1,7,5,4,
3380,27,,5,3,4,7,5,4,
3381,27,,5,6,2,7,5,4,
3382,27,,5,9,1,7,5,4,
3383,27,,5,2,1,7,5,4,
3384,27,,5,11,12,7,5,4,
3385,27,,5,4,1,7,5,4,
3386,27,,5,7,1,7,5,4,
3387,27,,5,1,1,7,5,4,
3388,49,1,,,1,7,6,1,
3389,49,1,,,1,7,6,1,
3390,49,1,,,1,7,6,1,
3391,49,1,,,1,7,6,1,
3392,49,1,,,1,7,6,1,Y
3393,55,2,,,1,7,6,1,
3394,55,2,,,1,7,6,1,
3395,55,2,,,1,7,6,1,
3396,55,2,,,4,7,6,1,Y
3397,55,2,,,1,7,6,1,
3398,108,3,,,1,7,6,1,
3399,108,3,,,1,7,6,1,
3400,108,3,,,1,7,6,1,
3401,108,3,,,1,7,6,1,
3402,108,3,,,1,7,6,1,Y
3403,63,1,,,1,7,6,2,
3404,63,1,,,1,7,6,2,
3405,63,1,,,1,7,6,2,
3406,63,1,,,1,7,6,2,
3407,63,1,,,1,7,6,2,Y
3408,60,2,,,1,7,6,2,
3409,60,2,,,1,7,6,2,
3410,60,2,,,1,7,6,2,
3411,60,2,,,1,7,6,2,
3412,60,2,,,1,7,6,2,
3413,70,3,,,1,7,6,2,
3414,70,3,,,1,7,6,2,
3415,70,3,,,1,7,6,2,Y
3416,70,3,,,1,7,6,2,
3417,70,3,,,12,7,6,2,Y
3418,73,1,,,1,7,6,3,
3419,73,1,,,1,7,6,3,
3420,73,1,,,1,7,6,3,
3421,73,1,,,2,7,6,3,Y
3422,72,2,,,1,7,6,3,
3423,72,2,,,1,7,6,3,
3424,72,2,,,1,7,6,3,
3425,72,2,,,1,7,6,3,Y
3426,72,2,,,1,7,6,3,Y
3427,78,3,,,1,7,6,3,
3428,78,3,,,1,7,6,3,
3429,78,3,,,1,7,6,3,
3430,78,3,,,1,7,6,3,
3431,78,3,,,1,7,6,3,Y
3432,3,,6,6,2,7,6,4,
3433,3,,6,2,1,7,6,4,
3434,3,,6,9,1,7,6,4,
3435,3,,6,5,1,7,6,4,
3436,3,,6,3,4,7,6,4,
3437,3,,6,8,1,7,6,4,
3438,3,,6,11,12,7,6,4,
3439,3,,6,7,1,7,6,4,
3440,3,,6,4,1,7,6,4,
3441,3,,6,1,1,7,6,4,
3442,,1,,,1,7,7,1,
3443,,1,,,1,7,7,1,
3444,,1,,,1,7,7,1,
3445,,1,,,1,7,7,1,
3446,,1,,,1,7,7,1,
3447,80,2,,,1,7,7,1,
3448,80,2,,,1,7,7,1,
3449,80,2,,,1,7,7,1,
3450,80,2,,,1,7,7,1,
3451,80,2,,,1,7,7,1,
3452,82,3,,,1,7,7,1,
3453,82,3,,,1,7,7,1,
3454,82,3,,,1,7,7,1,
3455,82,3,,,1,7,7,1,
3456,82,3,,,1,7,7,1,
3457,85,1,,,1,7,7,2,
3458,85,1,,,1,7,7,2,
3459,85,1,,,1,7,7,2,
3460,85,1,,,1,7,7,2,
3461,85,1,,,1,7,7,2,
3462,99,2,,,1,7,7,2,
3463,99,2,,,1,7,7,2,
3464,99,2,,,1,7,7,2,
3465,99,2,,,1,7,7,2,
3466,99,2,,,1,7,7,2,
3467,95,3,,,1,7,7,2,
3468,95,3,,,1,7,7,2,
3469,95,3,,,1,7,7,2,
3470,95,3,,,1,7,7,2,
3471,95,3,,,1,7,7,2,
3472,89,1,,,1,7,7,3,
3473,89,1,,,1,7,7,3,
3474,89,1,,,1,7,7,3,
3475,89,1,,,1,7,7,3,
3476,89,1,,,1,7,7,3,
3477,90,2,,,1,7,7,3,
3478,90,2,,,1,7,7,3,
3479,90,2,,,1,7,7,3,
3480,90,2,,,1,7,7,3,
3481,90,2,,,1,7,7,3,
3482,98,3,,,1,7,7,3,
3483,98,3,,,1,7,7,3,
3484,98,3,,,1,7,7,3,
3485,98,3,,,1,7,7,3,
3486,98,3,,,1,7,7,3,
3487,2,,7,,15,7,7,4,
3488,2,,7,,15,7,7,4,
3489,2,,7,,15,7,7,4,
3490,2,,7,,15,7,7,4,
3491,2,,7,,15,7,7,4,
3492,2,,7,,15,7,7,4,
3493,2,,7,,15,7,7,4,
3494,2,,7,,15,7,7,4,
3495,2,,7,,15,7,7,4,
3496,2,,7,,15,7,7,4,
3497,2,,7,,15,7,7,4,
3498,2,,7,,15,7,7,4,
3499,2,,7,,15,7,7,4,
3500,2,,7,,15,7,7,4,
3501,2,,7,4,15,7,7,4,
3502,2,,7,,15,7,7,4,
3503,2,,7,,15,7,7,4,
3504,2,,7,,15,7,7,4,
3505,2,,7,,15,7,7,4,
3506,2,,7,,15,7,7,4,
3507,2,,7,,15,7,7,4,
3508,2,,7,,15,7,7,4,
3509,2,,7,,15,7,7,4,
3510,2,,7,,15,7,7,4,
3511,2,,7,,15,7,7,4,
3512,2,,7,,15,7,7,4,
3513,2,,7,,15,7,7,4,
3514,2,,7,,15,7,7,4,
3515,2,,7,,15,7,7,4,
3516,2,,7,1,15,7,7,4,
3517,2,,7,,15,7,7,4,
3518,2,,7,,15,7,7,4,
3519,2,,7,,15,7,7,4,
3520,2,,7,,15,7,7,4,
3521,2,,7,,15,7,7,4,
3522,2,,7,,15,7,7,4,
3523,2,,7,,15,7,7,4,
3524,2,,7,,15,7,7,4,
3525,2,,7,,15,7,7,4,
3526,2,,7,,15,7,7,4,
3527,2,,7,,15,7,7,4,
3528,2,,7,,15,7,7,4,
3529,2,,7,,15,7,7,4,
3530,2,,7,,15,7,7,4,
3531,2,,7,7,15,7,7,4,
3532,46,1,,,1,7,8,0,
3533,46,1,,,1,7,8,0,
3534,46,1,,,1,7,8,0,
3535,46,1,,,1,7,8,0,
3536,46,1,,,1,7,8,0,Y
3537,47,2,,,1,7,8,1,
3538,47,2,,,1,7,8,1,
3539,47,2,,,1,7,8,1,
3540,47,2,,,1,7,8,1,Y
3541,47,2,,,1,7,8,1,Y
3542,48,3,,,1,7,8,1,
3543,48,3,,,1,7,8,1,
3544,48,3,,,1,7,8,1,
3545,48,3,,,1,7,8,1,Y
3546,48,3,,,1,7,8,1,Y
3547,59,1,,,1,7,8,1,
3548,59,1,,,2,7,8,1,Y
3549,59,1,,,12,7,8,1,
3550,59,1,,,1,7,8,1,Y
3551,59,1,,,1,7,8,1,Y
3552,67,2,,,1,7,8,2,
3553,67,2,,,1,7,8,2,
3554,67,2,,,12,7,8,2,
3555,67,2,,,2,7,8,2,Y
3556,67,2,,,1,7,8,2,Y
3557,74,3,,,1,7,8,2,
3558,74,3,,,1,7,8,2,
3559,74,3,,,1,7,8,2,Y
3560,74,3,,,1,7,8,2,Y
3561,74,3,,,1,7,8,2,Y
3562,35,1,,,1,7,8,2,Y
3563,35,1,,,1,7,8,2,
3564,35,1,,,2,7,8,2,Y
3565,35,1,,,1,7,8,2,
3566,35,1,,,1,7,8,2,Y
3567,81,2,,,1,7,8,3,
3568,81,2,,,1,7,8,3,
3569,81,2,,,2,7,8,3,Y
3570,81,2,,,1,7,8,3,Y
3571,81,2,,,1,7,8,3,Y
3572,83,3,,,1,7,8,3,
3573,83,3,,,1,7,8,3,
3574,83,3,,,1,7,8,3,
3575,83,3,,,1,7,8,3,Y
3576,83,3,,,1,7,8,3,Y
3577,14,,8,3,2,7,8,3,
3578,14,,8,8,1,7,8,3,
3579,14,,8,6,2,7,8,3,
3580,14,,8,2,1,7,8,3,
3581,14,,8,9,1,7,8,3,
3582,14,,8,5,1,7,8,3,
3583,14,,8,11,12,7,8,3,
3584,14,,8,1,1,7,8,3,
3585,14,,8,7,1,7,8,3,
3586,14,,8,7,14,7,8,3,
3587,14,,8,4,1,7,8,3,
3588,84,1,,,1,7,9,1,
3589,84,1,,,1,7,9,1,
3590,84,1,,,1,7,9,1,
3591,84,1,,,1,7,9,1,
3592,84,1,,,2,7,9,1,Y
3593,86,2,,,1,7,9,1,
3594,86,2,,,1,7,9,1,
3595,86,2,,,1,7,9,1,
3596,86,2,,,1,7,9,1,Y
3597,86,2,,,1,7,9,1,
3598,87,3,,,1,7,9,1,
3599,87,3,,,1,7,9,1,
3600,87,3,,,1,7,9,1,Y
3601,87,3,,,1,7,9,1,
3602,87,3,,,1,7,9,1,
3603,91,1,,,1,7,9,2,
3604,91,1,,,1,7,9,2,Y
3605,91,1,,,1,7,9,2,
3606,91,1,,,1,7,9,2,
3607,91,1,,,1,7,9,2,
3608,92,2,,,1,7,9,2,
3609,92,2,,,1,7,9,2,
3610,92,2,,,12,7,9,2,Y
3611,92,2,,,4,7,9,2,Y
3612,92,2,,,1,7,9,2,
3613,97,3,,,1,7,9,2,
3614,97,3,,,1,7,9,2,
3615,97,3,,,1,7,9,2,
3616,97,3,,,1,7,9,2,Y
3617,97,3,,,1,7,9,2,
3618,96,1,,,1,7,9,3,
3619,96,1,,,1,7,9,3,
3620,96,1,,,1,7,9,3,
3621,96,1,,,1,7,9,3,
3622,96,1,,,1,7,9,3,Y
3623,100,2,,,1,7,9,3,
3624,100,2,,,1,7,9,3,
3625,100,2,,,1,7,9,3,
3626,100,2,,,1,7,9,3,
3627,100,2,,,1,7,9,3,Y
3628,104,3,,,1,7,9,3,
3629,104,3,,,1,7,9,3,
3630,104,3,,,1,7,9,3,
3631,104,3,,,1,7,9,3,
3632,104,3,,,1,7,9,3,Y
3633,110,,9,6,2,7,9,4,
3634,110,,9,3,4,7,9,4,
3635,110,,9,8,1,7,9,4,
3636,110,,9,5,1,7,9,4,
3637,110,,9,2,1,7,9,4,
3638,110,,9,9,1,7,9,4,
3639,110,,9,11,12,7,9,4,
3640,110,,9,4,1,7,9,4,
3641,110,,9,1,1,7,9,4,
3642,110,,9,7,1,7,9,4,
3643,109,1,,,1,7,10,1,
3644,109,1,,,1,7,10,1,
3645,109,1,,,1,7,10,1,
3646,109,1,,,1,7,10,1,
3647,109,1,,,1,7,10,1,
3648,103,2,,,1,7,10,1,
3649,103,2,,,1,7,10,1,
3650,103,2,,,1,7,10,1,
3651,103,2,,,1,7,10,1,
3652,103,2,,,1,7,10,1,
3653,54,3,,,1,7,10,1,
3654,54,3,,,1,7,10,1,
3655,54,3,,,1,7,10,1,
3656,54,3,,,1,7,10,1,
3657,54,3,,,1,7,10,1,Y
3658,101,1,,,1,7,10,2,Y
3659,101,1,,,1,7,10,2,
3660,101,1,,,1,7,10,2,
3661,101,1,,,1,7,10,2,
3662,101,1,,,1,7,10,2,
3663,102,2,,,1,7,10,2,
3664,102,2,,,1,7,10,2,
3665,102,2,,,1,7,10,2,
3666,102,2,,,1,7,10,2,Y
3667,102,2,,,1,7,10,2,Y
3668,93,3,,,1,7,10,2,
3669,93,3,,,1,7,10,2,
3670,93,3,,,12,7,10,2,Y
3671,93,3,,,1,7,10,2,Y
3672,93,3,,,1,7,10,2,
3673,50,1,,,2,7,10,3,Y
3674,50,1,,,1,7,10,3,
3675,50,1,,,1,7,10,3,
3676,50,1,,,1,7,10,3,
3677,50,1,,,1,7,10,3,Y
3678,58,2,,,1,7,10,3,
3679,58,2,,,1,7,10,3,
3680,58,2,,,4,7,10,3,Y
3681,58,2,,,1,7,10,3,
3682,58,2,,,1,7,10,3,
3683,94,3,,,1,7,10,3,
3684,94,3,,,1,7,10,3,
3685,94,3,,,1,7,10,3,
3686,94,3,,,1,7,10,3,Y
3687,94,3,,,1,7,10,3,
3688,79,,14,9,1,7,10,4,
3689,79,,14,8,1,7,10,4,
3690,79,,14,6,2,7,10,4,
3691,79,,14,2,1,7,10,4,
3692,79,,14,3,4,7,10,4,
3693,79,,14,5,1,7,10,4,
3694,79,,14,11,12,7,10,4,
3695,79,,14,7,1,7,10,4,
3696,79,,14,4,1,7,10,4,
3697,79,,14,1,1,7,10,4,
3698,79,,14,1,14,7,10,4,
3699,79,,14,,18,7,10,4,
